date,Antep Fıstığı (Pistachio),Armut (Pear),Ay Çekirdeği (Sun flower seed),Ayçiçek Yağı (Sun-flower oil),Ayran  (Ayran ),Ayva (Quince),Badem İçi (Almond),Baharat (Condiment-spices),Baklava (Dessert),Bal (Honey),Balık (Fresh fish),Bebek Maması (Toz Karışım) (Baby food),Beyaz Lahana (Cabbage),Beyaz Peynir (White cheese),Bisküvi (Biscuit),Buğday Unu (Wheat flour),Bulgur (Boiled and pounded wheat),Çarliston Biber (Sweet green pepper),Çay (Tea),Ceviz İçi (Walnut (without shells)),Çikolata Krem (Chocolate cream),Çikolata Tablet (Tablet of chocolate),Çilek (Strawberry),Cipsler (Chips and appetizers),Dana Eti (Veal),Dereotu (Dill),Diğer Bakliyat (Kuru Barbunya) (Other pulse),Dolmalık Biber (Stuff pepper),Domates (Tomato),Dondurma (Ice-cream),Ekmek (Bread),Ekmek Hamuru (Yufka) (Thin dough),Elma (Apple),Erik (Plum),Fındık Ezmesi (Hazelnut butter),Fındık İçi (Hazelnut (without shells)),Gazoz Meyveli (Carbonated fruity beverages),Gofret (Wafer),Havuç (Carrot),Hazır Çorbalar (Packaged soup),Hazır Et Yemekleri (Prepared meat dishes),Hazır Kahve (Ready-made coffee),Hazır Pakette Toz Tatlılar (Puding) (Pudding),Hazır Sütlü Tatlılar (Ready made milky sweets),Ispanak (Spinach),Kabak (Zucchini),Kabak Çekirdeği (Pumpkin seed),Kabartma Maddeleri (Baking powder),Kağıtlı Şeker (Holiday candy),Kahve (Turkish coffee),Kakao (Cocoa),Kakaolu Toz İçecekler  (Cocoa beverages),Karnabahar (Cauliflower),Karpuz (Water melon),Kaşar Peyniri (Kasar cheese),Kavun (Melon),Kayısı (Apricot),Kek (Cake),Kesme Şeker (Cube sugar),Ketçap (Ketchup),Kiraz (Cherry),Kırmızı Lahana (Red cabbage),Kırmızı Turp (Radish),Kivi (Kiwi),Kola (Coke),Konserve Balık (Canned fish),Konserveler (Canned  vegetables),Kraker (Cracker),Krem Peynir (Cream cheese),Kuru Fasulye (Dry bean),Kuru Kayısı (Dried apricot),Kuru Soğan (Onion),Kuzu Eti (Lamb),Leblebi (Roasted chick-pea),Limon (Lemon),Lokum (Turkish delight),Maden Suyu ve Sodası (Mineral  water),Makarna (Macaroni),Mandalina (Tangarine),Mantar (Mushroom),Margarin (Margarine),Maydanoz (Parsley),Mayonez (Mayonnaise),Mercimek (Lentils),Meyve Suyu (Fruit juice),Mısırözü Yağı (Corn oil),Muz (Banana),Nane (Spearmint),Nohut (Chickpea),Pasta (Cream-cake and patisserie),Patates (Potato),Patlıcan (Eggplant),Pekmez (Grape molasses),Pırasa (Leek),Pirinç (Rice),Portakal (Orange),Bitki ve Meyve Çayı (Poşet) (Herbal tea),Reçel (Jam),Roka (Rocket),Sakatat (Offal),Sakız (Chewing gum),Salam (Salami),Salatalık (Cucumber),Salça (Tomato sauce),Sarımsak (Garlic),Şeftali (Peach),Şehriye (Wermicelli),Sirke (Vinegar),Sivri Biber (Green pepper),Soğuk Çay (Ice tea),Sosis (Sausage),Su (Water),Sucuk (Garlic-flavored sausage),Süt (Milk),Tahıl Gevreği (Cereal),Tahin (Sesame oil),Tahin Helvası (Halvah),Tavuk Eti (Poultry),Taze Fasulye (Green bean),Tere (Cress),Tereyağı (Kahvaltılık) (Butter),Toz Şeker (Granulated sugar),Tulum Peyniri (Tulum cheese),Tuz (Salt),Üzüm (Grape),Yer Fıstığı (Peanuts),Yeşil Soğan (Green onion),Yoğurt (Yoghurt),Yumurta (Egg),Zeytin (Olive),Zeytinyağı (Olive oil)
29/08/2019,23.34172893,7.074165823,6.065964096,22.3533241,3.415641233,7.605747296,20.16903094,6.50417033,41.8985253,27.3264208,34.3732782,58.71056484,3.991247133,21.54334801,2.352147483,5.012308496,5.810047553,3.677890255,19.7027445,22.71047959,11.22246191,3.988444354,9.424244027,4.429758487,56.08075701,2.228388272,19.14102701,6.072322944,3.822718906,8.261045454,3.848608248,6.441688958,6.485339289,8.674147381,15.62530334,17.41361266,3.786510922,1.705653287,3.496877712,2.879919543,15.85474519,2.495905881,2.784917357,3.978036298,2.412237046,3.717658238,7.85211493,2.190474691,4.086098223,13.7397084,3.314816051,6.885552946,5.065072133,1.681824798,24.29933632,2.056908097,14.95,1.661409476,6.249369523,8.930040895,16.95,4.143318822,2.005132426,13.27669391,4.265899447,23.278348,9.109349231,0.925276413,9.90934626,16.20231162,13.89772598,4.621242745,68.97197114,10.41314019,10.40687755,11.62765205,3.663019144,3.088073838,4.360193443,5.621078036,4.659878318,1.741215136,10.33863866,8.800447487,3.449650536,18.82631743,12.93620866,1.708556661,11.40540761,27.95105115,2.542766909,3.866424258,13.16955013,5.150395707,14.80230635,5.064243195,6.847486218,9.416642482,1.995120285,26.75077569,2.949038366,9.166509357,3.980508116,13.55467167,19.04615605,6.422042692,2.603318145,6.619771601,4.371782286,3.623000958,11.11164628,2.748725917,19.98924879,3.433447664,10.36899514,18.18268599,11.69769069,16.68615679,10.24318841,1.868287986,20.34262215,16.32617405,32.59546217,7.819085967,5.824021776,7.067244382,3.36906282,7.816108857,10.9622755,16.13246112,42.12147388
30/08/2019,23.34172893,6.956286256,6.065964096,22.60882268,3.402982327,7.421429427,20.07765611,6.43290783,41.8985253,27.51454115,34.3732782,58.71056484,3.967798515,21.54334801,2.353553704,5.012308496,5.810047553,3.677890255,19.65512104,22.52067784,11.15866443,3.988444354,9.195856663,4.429758487,56.08075701,2.228388272,19.14102701,6.190607833,3.995394825,8.609802048,3.73547001,6.441688958,5.948024038,8.674147381,15.62530334,17.37752951,3.731625148,1.705653287,3.496877712,2.874612331,15.85474519,2.539610452,2.784917357,3.9559926,2.398065129,3.706834993,8.081844465,2.190474691,4.076899155,13.7397084,3.314816051,6.679283433,5.035314782,1.510680695,24.54447278,1.82742472,14.95,1.650673965,6.249369523,8.930040895,16.95,4.118976782,1.993352253,12.95494618,4.221732083,23.278348,9.17731869,0.906486711,9.846254155,15.20799618,14.68686559,4.621242745,68.57559278,10.41314019,10.76448341,12.26429009,3.644808672,3.066415961,4.254528406,5.621078036,4.665879033,1.741215136,10.33863866,8.800447487,3.404053642,18.82631743,12.93620866,1.708556661,11.40540761,27.95105115,2.573650843,3.866424258,13.16955013,5.120137079,14.80230635,4.941516199,6.853898867,9.416642482,1.995120285,26.75077569,2.949038366,9.080258155,3.866968586,13.82921289,15.82632124,6.562888986,2.568268602,6.619771601,4.584500596,3.590545713,11.11164628,2.748725917,19.76038593,3.482863803,10.36899514,18.18268599,11.69769069,16.43736237,10.24318841,1.868287986,20.60930154,16.32617405,32.59546217,7.819085967,5.844831374,7.067244382,3.36906282,7.81033256,11.04131357,16.13246112,42.08053962
31/08/2019,23.34172893,6.956286256,6.065964096,22.58521175,3.402982327,7.329088083,20.33139909,6.446646018,41.8985253,27.51454115,34.3732782,57.94042095,3.966610069,21.62879866,2.350642279,5.012308496,5.810047553,3.858696459,19.65512104,22.52067784,10.88767949,3.799532403,9.081436959,4.438632392,56.08075701,2.228388272,19.14102701,6.190607833,4.078382218,8.463269633,3.752097579,6.441688958,6.201471166,8.674147381,15.71529885,17.37752951,3.725479505,1.701115057,3.496877712,2.877667183,15.43150767,2.502640577,2.782785161,3.9559926,2.397346853,3.706834993,7.85211493,2.190474691,4.084046684,13.75465629,3.314816051,6.679283433,5.033806591,1.62250207,24.59733334,1.659056969,14.95,1.712618907,6.254691495,8.930040895,16.95,4.117743054,1.992755198,12.7937539,4.231123573,23.278348,9.17731869,0.906486711,9.846254155,15.20799618,14.68686559,4.621242745,68.34652247,10.41314019,10.76448341,12.26429009,3.644808672,3.066415961,4.201591317,5.621078036,4.665879033,1.741215136,10.33863866,8.800447487,3.495380437,18.82631743,13.43013042,1.708556661,11.30583135,27.95105115,2.573650843,3.866424258,13.16955013,5.118603481,14.80230635,4.880031245,6.853898867,9.416642482,1.995120285,20.42082296,2.949038366,9.06055623,3.591358508,13.82921289,15.82632124,6.562888986,2.568268602,6.590973628,4.584500596,3.603780609,11.11164628,2.785003242,19.82863658,3.480297878,10.36899514,18.39338594,11.69769069,16.38236136,10.24318841,1.868287986,20.63999409,15.40319358,32.59546217,7.819085967,4.82534692,7.067244382,3.36906282,7.636017128,11.39892272,16.13246112,42.26002866
01/09/2019,23.34172893,6.956286256,6.065964096,22.58521175,3.425930858,6.133658547,20.33139909,6.446646018,41.8985253,27.51454115,34.3732782,57.94042095,3.893293787,21.85598999,2.350642279,5.012308496,5.810047553,3.858696459,19.58842683,22.52067784,10.88767949,4.059425955,7.600186107,4.438632392,56.08075701,2.228388272,19.14102701,5.299579855,4.125447697,8.451917633,3.717917056,6.441688958,6.2154557,8.674147381,15.71529885,17.37752951,3.75232339,1.701115057,3.496877712,2.876772361,15.54127382,2.502640577,2.782785161,3.971318284,2.353035829,3.706834993,8.081844465,2.190474691,4.084046684,13.75465629,3.314816051,6.679283433,4.940764932,1.820790204,24.62627472,1.659056969,12.51154226,1.712618907,6.254691495,8.930040895,14.18532718,4.041633327,1.955922387,10.70699616,4.231123573,23.278348,9.021656403,0.906486711,9.864886198,15.20799618,14.68686559,4.573628925,68.34652247,10.41314019,10.76448341,12.26429009,3.644808672,3.066415961,3.516280089,5.621078036,4.653392322,1.741215136,10.33863866,8.800447487,3.504325262,18.82631743,13.43013042,1.708556661,11.30583135,27.95105115,2.573650843,3.77068035,13.16955013,5.023994491,15.00864006,4.084061348,6.853898867,9.416642482,1.995120285,26.75077569,2.933732955,9.345293781,3.522588424,13.86174127,15.82632124,6.83428536,2.568268602,6.619771601,3.997083581,3.603780609,11.13347244,2.839352898,19.89999186,3.48087864,10.36899514,18.39338594,11.69769069,16.20715169,10.24318841,1.868287986,20.35596234,15.40319358,32.59546217,7.819085967,4.721186096,7.067244382,3.36906282,7.740983873,11.46346375,16.006478,42.26002866
02/09/2019,23.34172893,6.956286256,6.065964096,22.58473616,3.369682261,6.133658547,20.33139909,6.446646018,41.8985253,27.51454115,34.3732782,57.94042095,3.893293787,21.85598999,2.350642279,5.012308496,5.810047553,3.858696459,19.6547913,22.52067784,10.88767949,4.04774291,7.600186107,4.438632392,57.89524063,2.228388272,19.14102701,5.299579855,4.125447697,8.400671002,3.793032613,6.441688958,6.2154557,8.674147381,15.71529885,17.37752951,3.749858787,1.701115057,3.496877712,2.876772361,15.47306392,2.54834963,2.782785161,3.971318284,2.353035829,3.706834993,8.081844465,2.190474691,4.031897828,13.83822248,3.314816051,6.679283433,4.940764932,1.820790204,24.72306049,1.659056969,12.51154226,1.712618907,6.254691495,8.930040895,14.18532718,4.041633327,1.955922387,10.70699616,4.231123573,23.278348,9.093770047,0.906486711,9.864886198,15.20799618,14.68686559,4.573628925,68.34652247,10.41314019,10.76448341,12.26429009,3.633627903,3.06548112,3.516280089,5.621078036,4.653392322,1.741215136,10.33863866,8.800447487,3.504325262,18.82631743,13.43013042,1.708556661,11.30583135,27.95105115,2.573650843,3.77068035,13.16955013,5.023994491,15.00864006,4.084061348,6.877682621,9.416642482,1.995120285,26.75077569,2.949038366,9.464408303,3.522588424,14.11549855,15.82632124,6.83428536,2.526095713,6.619771601,3.997083581,3.603780609,11.29331126,2.793629385,20.11370368,3.488389546,10.53242512,18.39338594,11.77526826,16.20715169,10.24318841,1.868287986,20.35596234,15.40319358,32.59546217,7.819085967,4.721186096,7.067244382,3.36906282,7.740983873,11.46346375,16.11547321,42.26002866
03/09/2019,23.34172893,6.845767722,6.065964096,22.71945768,3.360154752,6.061586664,20.33139909,6.454856176,41.8985253,27.46628366,34.3732782,62.7760775,3.894243712,21.9042886,2.412707338,5.012308496,5.810047553,3.858696459,19.69855359,22.52067784,10.90882056,4.060035467,7.510882192,4.452828572,58.98392968,2.228388272,19.14102701,5.809366223,4.541094739,8.400671002,3.793032613,6.441688958,6.095923322,8.674147381,15.78727724,17.37752951,3.725889197,1.716168912,3.231241798,2.881093365,15.46592477,2.436260362,2.782785161,4.027160034,2.353609946,3.770375591,8.081844465,2.228501014,4.163713384,13.57796393,3.347696148,6.279925639,4.941970429,1.720141302,24.55274297,1.659056969,12.36452879,1.706480136,6.315958326,8.943386675,14.01864636,4.042619446,1.956399613,10.58118652,4.208738344,23.278348,9.093770047,0.932423512,9.87768416,15.70496276,14.68686559,4.187594148,68.57559278,10.41314019,10.5628347,11.62765205,3.644808672,3.069784373,3.474962998,5.621078036,4.698786987,1.566518654,10.33863866,8.922103087,3.395915036,18.82631743,13.43013042,1.708556661,11.30583135,26.76933186,2.481162789,3.871853445,13.16955013,5.025220296,14.91954111,4.036072699,6.877682621,9.416642482,1.890598965,26.75077569,2.987074741,9.31516732,3.621809073,14.0853171,16.36429793,6.867376776,2.568268602,6.619771601,4.333234354,3.603780609,11.29331126,2.81346479,20.21830137,3.667687152,10.5543474,18.39338594,11.77526826,16.34899181,9.820391219,1.868287986,20.6966544,15.4880279,32.59546217,7.775864227,4.721186096,7.067244382,3.36906282,7.746444831,11.21045036,16.11547321,42.26557534
04/09/2019,23.34172893,6.956286256,6.065964096,22.51567116,3.350699495,5.977844809,20.33139909,6.454856176,41.8985253,27.31264835,34.3732782,57.72319657,3.889451792,21.68334286,2.375175223,5.012308496,5.810428515,3.610645236,20.16590557,22.52067784,10.90882056,4.057339454,7.407118071,4.452828572,58.70246975,2.228388272,19.14102701,5.955018143,4.810915068,8.400671002,3.793032613,6.441688958,5.989774523,9.980038034,15.78727724,17.37752951,3.732612751,1.716168912,3.231241798,2.881093365,15.47306392,2.504607873,2.782785161,3.949586999,2.350713797,3.776298306,8.081844465,2.228501014,4.150649565,13.57796393,3.347696148,6.279925639,4.935889267,1.224453462,24.68580168,1.659056969,12.19371072,1.712618907,6.315958326,8.930040895,13.82497636,4.037644947,1.953992236,10.43500562,4.208738344,23.278348,9.043431887,0.952855517,9.87768416,15.20799618,14.68686559,3.757526494,68.57559278,10.41314019,11.33875515,11.62765205,3.644808672,3.066415961,3.426955791,5.621078036,4.690473922,1.566518654,10.33863866,8.922103087,3.485697389,18.82631743,13.44361678,1.708556661,11.30583135,27.15598955,2.391918041,4.084118838,13.16955013,5.019036694,15.04301958,3.980313665,6.877682621,9.598637838,1.817037504,26.75077569,2.89330488,9.196631614,3.717199767,14.03718965,16.36429793,7.248513737,2.568268602,6.619771601,4.460338975,3.603863469,11.13347244,2.81346479,20.26662682,3.656173199,10.5543474,18.39338594,11.77526826,15.84611816,9.820391219,1.868287986,20.54507337,15.4880279,32.59546217,7.775864227,4.491457283,7.067244382,3.36906282,7.711835729,11.24580847,16.11547321,42.26557534
05/09/2019,23.34172893,7.016958027,6.065964096,23.31499798,3.427769752,6.001434689,20.33139909,6.407884987,41.8985253,27.07122303,34.3732782,52.49089817,3.939121225,21.85083379,2.368332295,4.758418992,6.353983236,3.610645236,20.15506214,22.52067784,11.92470941,4.05183541,7.436348175,4.469130445,58.61751713,2.228388272,19.54084142,5.743408137,4.952119745,8.643591733,3.775081462,6.331452079,5.873757374,9.980038034,15.64426325,17.37752951,3.777587331,1.715018167,3.090136916,2.878705039,15.83936058,2.425586883,2.766950535,3.962138868,2.380733097,3.776298306,8.081844465,2.228501014,4.104113188,13.68814926,3.371926671,9.164906219,4.998922011,1.342307926,24.51225259,1.719569141,12.24182976,1.71868355,6.341791007,8.943386675,13.87953274,4.08920685,1.978945286,10.47618443,4.204070567,23.278348,9.118646566,0.96774447,9.851106729,15.06858297,14.68686559,4.157675599,68.57559278,10.41314019,11.22407208,11.62765205,3.635773939,3.050788178,3.440479306,5.621078036,4.59578002,1.741215136,10.33863866,8.913328092,3.480818563,17.69919221,13.44361678,1.708556661,11.34389489,27.15598955,2.295814535,4.075830015,12.92558202,5.083131255,15.82561305,3.996020851,6.877682621,9.118470273,1.995120285,26.75077569,2.897350641,9.254839861,3.579434087,12.8699681,16.36429793,7.438641113,2.55697295,6.519091527,4.472369734,3.616594774,11.13347244,2.845061169,19.60246029,3.653650579,10.06641224,17.99025664,12.21750432,16.02697223,10.42561865,1.79,20.54507337,15.48079841,31.86332653,7.775864227,4.075739508,7.067244382,3.36906282,7.29095158,11.34253708,15.02067484,44.89579549
06/09/2019,23.34172893,6.904933608,6.065964096,23.29198165,3.569482522,6.004952875,20.42856623,6.481947102,41.8985253,27.07122303,34.3732782,52.49089817,3.97101971,21.85083379,2.375175223,5.012308496,6.353983236,3.437114929,20.17492021,22.71047959,11.88396464,4.049312018,7.440707541,4.442765698,58.39802974,2.228388272,19.54084142,5.743408137,4.92811938,8.379168571,3.830036066,6.331452079,5.873757374,9.795484549,15.65291672,17.76503594,3.777587331,1.701955735,3.090136916,2.878705039,16.18589846,2.537474446,2.766043033,3.965778039,2.40001196,3.776298306,8.081844465,2.228501014,4.116486998,13.55053806,3.347696148,6.738986883,5.039402624,1.342307926,24.69454328,1.84729532,12.24900621,1.696348359,6.341791007,8.930040895,13.88766925,4.122320709,1.994970525,10.48232582,4.204070567,23.278348,9.068758848,0.945956932,9.921193769,16.20231162,13.89772598,4.065143222,68.57559278,10.7886214,11.22407208,11.62765205,3.653939271,3.07260262,3.442496198,5.621078036,4.613053618,1.771590876,10.33863866,8.913328092,3.393386508,17.69919221,13.02524061,1.74720718,11.34389489,27.15598955,2.295814535,4.221518914,12.92558202,5.124293783,16.01588522,3.998363415,6.877682621,9.115894182,1.993015724,26.75077569,2.897350641,9.358644796,3.760488591,12.94108248,17.26511524,7.438641113,2.596263616,6.486005814,4.678852135,3.616594774,11.09912174,2.896443627,19.49433012,3.659141743,10.17822577,17.99025664,12.22410308,15.03188577,10.42561865,1.79,20.54507337,15.23447824,31.86332653,7.775864227,4.075739508,7.067244382,3.36906282,7.29095158,11.34253708,14.9778889,44.58630189
07/09/2019,23.34172893,7.063211595,6.065964096,23.24736701,3.564996562,5.926487447,20.33139909,6.461892046,41.8985253,27.07122303,34.36836508,52.49089817,3.974625433,21.55639579,2.368332295,5.012308496,6.353983236,3.578349678,20.25070201,22.52067784,11.88396464,4.055447794,7.343481417,4.422746862,58.53465325,2.228388272,19.54084142,5.958707021,5.002080531,8.643591733,3.924325355,6.331452079,5.651724367,9.795484549,15.65291672,17.34967589,3.777587331,1.696262109,3.090136916,2.878705039,16.0727283,2.493779025,2.762478042,3.974038684,2.402191193,3.580687215,7.879339804,2.228501014,4.119837683,13.27453421,3.347696148,6.565573305,5.043978448,1.317485615,25.81337835,1.84729532,12.08895109,1.67811056,6.276655782,8.930040895,13.70620207,4.126063814,1.996781976,10.34535552,4.208738344,23.278348,9.127068168,0.945956932,9.413617746,15.20799618,13.27259772,4.062874086,68.97197114,10.41314019,10.54059803,11.62765205,3.668530291,3.040187296,3.397513841,5.621078036,4.59578002,1.771590876,10.33863866,8.647613558,3.414102637,17.69919221,12.63680114,1.74720718,11.48814617,27.15598955,2.295814535,4.078516572,12.92558202,5.128946688,15.92408656,3.94611766,6.944179358,9.115894182,2.09287684,26.75077569,2.897350641,9.278444487,3.626391232,12.89877808,17.26511524,7.507855166,2.55697295,6.486005814,4.678852135,3.603456526,10.88241542,3.031356211,18.54856994,3.537299143,10.17822577,17.84515387,12.27773114,15.30586429,10.42561865,1.79,21.50704119,15.23447824,31.86332653,7.708750363,4.075739508,7.067244382,3.36906282,7.411488291,11.18923768,14.9778889,44.54543578
08/09/2019,23.34172893,7.063211595,6.065964096,23.24736701,3.349518778,5.967315853,19.89934644,6.461892046,41.8985253,27.07122303,34.36836508,52.49089817,3.979655576,21.55639579,2.368332295,5.012308496,6.353983236,3.578349678,20.20816031,22.52067784,12.07396553,4.053292811,7.394071694,4.422746862,58.53465325,2.228388272,19.54084142,5.958707021,5.037678472,8.643591733,3.819311549,6.331452079,5.626957242,9.795484549,15.65291672,17.34967589,3.732612751,1.70256389,3.090136916,2.878705039,16.01792379,2.493779025,2.766043033,3.979777144,2.40523132,3.510259578,7.879339804,2.228501014,4.059245857,13.27453421,3.347696148,6.565573305,5.050361926,1.317485615,25.81337835,1.84729532,12.17223357,1.684598406,6.276655782,8.930040895,13.80062602,4.131285612,1.999309032,10.41662613,4.182576899,23.278348,8.979670968,0.945956932,9.413617746,15.20799618,13.27259772,4.062874086,68.97197114,10.41314019,10.42709769,11.62765205,3.668530291,3.040187296,3.420919791,5.621078036,4.59578002,1.771590876,10.33863866,8.647613558,3.414102637,17.69919221,12.63680114,1.74720718,11.48814617,27.15598955,2.295814535,4.054306023,12.92558202,5.135437699,16.00023329,3.97330302,6.944179358,9.115894182,2.09287684,26.75077569,2.904272881,9.278444487,3.704808368,12.89877808,17.26511524,7.507855166,2.55697295,6.519091527,4.825809435,3.616594774,10.99395688,3.03942829,18.54856994,3.54321761,10.17822577,17.84515387,12.20337651,15.30586429,10.3133564,1.79,21.50704119,15.23447824,31.86332653,7.708750363,4.402004679,7.067244382,3.36906282,7.29095158,11.2890891,14.9778889,44.66136826
09/09/2019,23.34172893,7.063211595,6.065964096,23.24736701,3.573604406,5.916474771,19.89934644,6.461892046,41.8985253,27.07122303,34.36836508,52.49089817,3.979655576,21.55639579,2.368332295,5.012308496,6.353983236,3.578349678,20.25070201,22.52067784,12.07396553,4.053292811,7.331074759,4.422746862,58.53465325,2.228388272,19.54084142,5.958707021,5.037678472,8.578383284,3.958442996,6.23724268,5.626957242,9.795484549,15.65291672,17.34967589,3.732612751,1.702177262,3.090136916,2.878705039,15.95102269,2.493779025,2.766043033,3.962763363,2.40523132,3.510259578,7.879339804,2.228501014,4.009491514,13.27453421,3.347696148,6.565573305,5.050361926,1.317485615,25.81337835,1.84729532,12.06852706,1.685897017,6.276655782,8.930040895,13.68304573,4.131285612,1.999309032,10.32787726,4.169468803,23.278348,8.979670968,0.945956932,9.413617746,15.20799618,13.89772598,4.062874086,68.97197114,10.41314019,10.42709769,11.62765205,3.668530291,3.040187296,3.391773812,5.621078036,4.59578002,1.771590876,10.33863866,8.647613558,3.424577184,17.69919221,12.63680114,1.74720718,11.48814617,27.15598955,2.295814535,4.054306023,12.92558202,5.135437699,16.00023329,3.939450777,6.944179358,9.115894182,2.09287684,26.75077569,2.918523426,9.33392888,3.704808368,12.89877808,17.26511524,7.507855166,2.55697295,6.519091527,4.825809435,3.603456526,10.99395688,3.03942829,19.74074864,3.54321761,10.17822577,17.84515387,12.20337651,15.30586429,10.3133564,1.79,21.25748259,15.2539256,31.86332653,7.70281386,4.075739508,7.067244382,3.36906282,7.29095158,11.23096474,14.9778889,44.66136826
10/09/2019,23.90190562,6.98385307,6.498795212,22.69083236,3.349518778,6.023485411,20.09583206,6.461892046,41.8985253,27.24439993,34.36836508,58.47214777,3.920101524,21.36448254,2.410564422,5.012308496,6.058509125,3.527310325,20.34137803,22.52067784,10.92123891,4.098146111,7.463671116,4.451990734,58.93228862,2.228388272,19.14102701,5.955018143,5.017638654,8.603469399,3.845790368,6.23724268,5.470569047,9.795484549,15.76465407,17.30812967,3.738353444,1.702177262,3.266927697,2.873351318,15.98006301,2.559363801,2.805059386,4.041323755,2.369237936,3.412469577,9.412430568,2.248265896,4.061183546,13.49548485,3.543850868,10.23885165,4.974785155,1.273956842,25.00674549,1.893688661,12.2868092,1.697980361,6.306772135,8.779518699,13.9305295,4.069462473,1.969390123,10.51467646,4.169468803,23.278348,9.289476797,0.955796931,9.413617746,16.46715852,13.89772598,4.21643435,69.05469971,10.41314019,10.38063243,12.26429009,3.668530291,3.068020477,3.453120459,5.621078036,4.706737402,1.600752993,10.33863866,9.088030134,3.504235017,18.95065124,13.49974258,1.74720718,11.26872667,26.95530196,2.491810334,3.94817651,13.60686863,5.058587802,15.28893434,4.010703198,6.944179358,9.495045389,1.993015724,26.75077569,2.918523426,9.474923115,3.659750576,14.0961505,15.15261273,6.999448049,2.577733251,6.569648674,4.666265935,3.616594774,10.92302354,3.059283387,19.55758783,3.670277139,10.5543474,18.36360368,11.64701714,16.20728613,10.26952435,1.79,21.25748259,14.2980832,32.59546217,7.728797227,5.069213336,7.457725763,3.508459013,7.686165365,11.50178459,16.21953457,42.16350857
11/09/2019,24.57156002,7.056080345,6.498795212,22.74045742,3.306141203,6.108375579,20.11184598,6.474132138,41.8985253,27.44710461,34.36836508,58.47214777,3.993934406,21.26215215,2.399967411,4.953002128,6.058509125,3.639306582,20.40526124,22.42180398,11.01619072,3.985844899,7.568858106,4.424925335,59.19588807,2.228388272,19.14102701,6.127484879,5.130504839,8.603469399,3.855397723,6.23724268,5.521020167,10.65741801,15.73231921,17.56064419,3.74700182,1.705958143,3.390591435,2.820174065,15.886466,2.568561552,2.80267174,4.037471754,2.413861185,3.465865483,9.871438202,2.248265896,4.061183546,13.48753877,3.543850868,10.23885165,5.068482404,1.302548491,25.33907521,1.893688661,12.45996963,1.666072402,6.3963604,8.866391774,14.1268552,4.146108484,2.006482465,10.66286187,4.105884331,23.278348,9.280402641,0.955796931,9.300900568,16.35744928,13.53293788,4.364683756,69.60637231,10.41314019,10.05994816,12.26429009,3.543447794,3.095927552,3.501785967,5.621078036,4.708400181,1.670984064,10.31212065,9.123573621,3.497927445,18.95065124,13.60987156,1.72788192,11.31373285,27.05564576,2.550131448,3.942220102,13.60686863,5.153863425,15.26816743,4.067226829,7.007309311,9.556944332,2.044051288,24.20861226,2.918523426,9.328165634,3.643339246,13.98615817,16.00326011,7.142492504,2.587586499,6.491753751,4.776458048,3.59732133,10.95117378,2.969779753,19.73857099,3.615934225,10.76377326,18.36360368,11.57327302,16.152516,10.36097399,1.79,21.25806824,14.46654677,33.16454396,7.775293359,5.08433797,7.495920737,3.610451298,7.637573979,11.55680183,16.02470205,42.01623726
12/09/2019,25.24121442,7.12830762,6.498795212,22.79008247,3.262763628,6.188459919,20.1278599,6.48637223,41.8985253,27.6498093,34.36836508,58.47214777,4.066508308,21.15982176,2.3893704,4.893695761,6.058509125,3.751302839,20.46914446,22.32293012,11.11114252,3.873543687,7.668090217,4.397859936,59.45948753,2.228388272,19.14102701,6.299951614,5.243371025,8.603469399,3.865005077,6.23724268,5.571471287,11.51935148,15.69998436,17.8131587,3.755650195,1.709739025,3.514255173,2.766996812,15.79286899,2.577759303,2.800284095,4.033619753,2.457723529,3.519261389,10.33044584,2.248265896,4.061183546,13.47959268,3.543850868,10.23885165,5.160581949,1.331140139,25.67140493,1.893688661,12.62332704,1.634164444,6.485948665,8.953264848,14.31206645,4.221447546,2.042942318,10.80265817,4.042299859,23.278348,9.271328485,0.955796931,9.188183391,16.24774004,13.16814978,4.512933161,70.15804491,10.41314019,9.739263898,12.26429009,3.418365297,3.123834627,3.547696408,5.621078036,4.71006296,1.741215136,10.28560265,9.159117108,3.491619874,18.95065124,13.72000054,1.708556661,11.35873903,27.15598955,2.608452562,3.936263694,13.60686863,5.247514432,15.24740053,4.120550527,7.070439265,9.618843275,2.095086853,21.66644882,2.918523426,9.181408153,3.626927916,13.87616583,16.85390749,7.28553696,2.597439747,6.413858828,4.886650162,3.578047886,10.97932402,2.88027612,19.91955415,3.561591311,10.97319912,18.36360368,11.49952891,16.09774587,10.45242363,1.79,21.2586539,14.63501034,33.73362575,7.82178949,5.099462603,7.534115712,3.712443584,7.588982592,11.61181908,15.82986954,41.86896595
