date,Antep Fıstığı (Pistachio),Armut (Pear),Ay Çekirdeği (Sun flower seed),Ayçiçek Yağı (Sun-flower oil),Ayran  (Ayran ),Ayva (Quince),Badem İçi (Almond),Baharat (Condiment-spices),Baklava (Dessert),Bal (Honey),Balık (Fresh fish),Bebek Maması (Toz Karışım) (Baby food),Beyaz Lahana (Cabbage),Beyaz Peynir (White cheese),Bisküvi (Biscuit),Buğday Unu (Wheat flour),Bulgur (Boiled and pounded wheat),Çarliston Biber (Sweet green pepper),Çay (Tea),Ceviz İçi (Walnut (without shells)),Çikolata Krem (Chocolate cream),Çikolata Tablet (Tablet of chocolate),Çilek (Strawberry),Cipsler (Chips and appetizers),Dana Eti (Veal),Dereotu (Dill),Diğer Bakliyat (Kuru Barbunya) (Other pulse),Dolmalık Biber (Stuff pepper),Domates (Tomato),Dondurma (Ice-cream),Ekmek (Bread),Ekmek Hamuru (Yufka) (Thin dough),Elma (Apple),Erik (Plum),Fındık Ezmesi (Hazelnut butter),Fındık İçi (Hazelnut (without shells)),Gazoz Meyveli (Carbonated fruity beverages),Gofret (Wafer),Havuç (Carrot),Hazır Çorbalar (Packaged soup),Hazır Et Yemekleri (Prepared meat dishes),Hazır Kahve (Ready-made coffee),Hazır Pakette Toz Tatlılar (Puding) (Pudding),Hazır Sütlü Tatlılar (Ready made milky sweets),Ispanak (Spinach),Kabak (Zucchini),Kabak Çekirdeği (Pumpkin seed),Kabartma Maddeleri (Baking powder),Kağıtlı Şeker (Holiday candy),Kahve (Turkish coffee),Kakao (Cocoa),Kakaolu Toz İçecekler  (Cocoa beverages),Karnabahar (Cauliflower),Karpuz (Water melon),Kaşar Peyniri (Kasar cheese),Kavun (Melon),Kayısı (Apricot),Kek (Cake),Kesme Şeker (Cube sugar),Ketçap (Ketchup),Kiraz (Cherry),Kırmızı Lahana (Red cabbage),Kırmızı Turp (Radish),Kivi (Kiwi),Kola (Coke),Konserve Balık (Canned fish),Konserveler (Canned  vegetables),Kraker (Cracker),Krem Peynir (Cream cheese),Kuru Fasulye (Dry bean),Kuru Kayısı (Dried apricot),Kuru Soğan (Onion),Kuzu Eti (Lamb),Leblebi (Roasted chick-pea),Limon (Lemon),Lokum (Turkish delight),Maden Suyu ve Sodası (Mineral  water),Makarna (Macaroni),Mandalina (Tangarine),Mantar (Mushroom),Margarin (Margarine),Maydanoz (Parsley),Mayonez (Mayonnaise),Mercimek (Lentils),Meyve Suyu (Fruit juice),Mısırözü Yağı (Corn oil),Muz (Banana),Nane (Spearmint),Nohut (Chickpea),Pasta (Cream-cake and patisserie),Patates (Potato),Patlıcan (Eggplant),Pekmez (Grape molasses),Pırasa (Leek),Pirinç (Rice),Portakal (Orange),Bitki ve Meyve Çayı (Poşet) (Herbal tea),Reçel (Jam),Roka (Rocket),Sakatat (Offal),Sakız (Chewing gum),Salam (Salami),Salatalık (Cucumber),Salça (Tomato sauce),Sarımsak (Garlic),Şeftali (Peach),Şehriye (Wermicelli),Sirke (Vinegar),Sivri Biber (Green pepper),Soğuk Çay (Ice tea),Sosis (Sausage),Su (Water),Sucuk (Garlic-flavored sausage),Süt (Milk),Tahıl Gevreği (Cereal),Tahin (Sesame oil),Tahin Helvası (Halvah),Tavuk Eti (Poultry),Taze Fasulye (Green bean),Tere (Cress),Tereyağı (Kahvaltılık) (Butter),Toz Şeker (Granulated sugar),Tulum Peyniri (Tulum cheese),Tuz (Salt),Üzüm (Grape),Yer Fıstığı (Peanuts),Yeşil Soğan (Green onion),Yoğurt (Yoghurt),Yumurta (Egg),Zeytin (Olive),Zeytinyağı (Olive oil)
21/12/2019,87.48560551,86.85413636,76.64208397,95.07174595,103.0538837,101.6071039,94.57963566,100.5133975,90.63136443,93.29471536,85.27929841,99.3907357,94.09056248,101.5648398,101.5119183,89.51858059,102.9004127,63.58264701,96.67071567,90.35767329,94.95067777,99.38346933,92.1659414,99.83974744,96.07194202,88.02322643,103.5646551,80.07008401,73.50309652,102.191494,101.7809962,101.1564229,99.90950231,92.1659414,99.03590008,87.70855988,100.0040239,101.2194467,97.73438031,89.62823331,96.27026637,111.3670573,97.92482397,102.0107893,93.66174786,96.52101883,97.14165713,102.2869915,106.8535069,82.87542977,98.60337096,79.88856055,85.32430289,92.1659414,97.76095404,92.1659414,92.1659414,97.89444762,104.3957295,102.2549776,92.1659414,85.72982574,106.2876117,117.9113918,109.3582465,108.3181711,99.7948004,100.6890335,102.4749993,94.69755591,68.34529516,87.16182121,95.3438708,93.72459613,85.17239939,104.9317022,85.20908415,96.0075354,66.22151833,86.6329814,99.40073609,91.29496676,101.0298148,101.1908505,91.50202255,101.617372,88.37422283,85.08615138,95.59928744,95.93392395,94.37847754,54.64737241,99.71918086,105.7874952,100.4282295,94.82688567,104.8749217,92.13091074,96.15495178,99.37046316,99.15481673,96.39838133,75.69161893,99.92552149,94.95096709,92.1659414,103.2971596,98.47345397,95.81979123,99.01228332,97.56897826,96.65899538,96.40377924,98.1167807,83.12267043,101.1829315,101.8666221,99.43040738,65.58281437,94.62551379,104.9172785,97.90120367,97.58683532,97.00799531,92.1659414,93.71257956,68.01602075,95.58309598,101.0549406,91.7483849,98.56135325
22/12/2019,87.48560551,86.85413636,76.64208397,95.80975948,104.4842658,101.6071039,94.57963566,99.00023682,90.63136443,93.29471536,85.27929841,99.3907357,94.09056248,101.5648398,100.5511146,89.51858059,102.9004127,63.58264701,96.66078943,90.35767329,94.95067777,99.08315381,92.1659414,99.83974744,96.07194202,88.02322643,103.5646551,80.07008401,73.50309652,102.191494,101.7809962,101.1564229,99.90950231,92.1659414,99.03590008,87.70855988,100.0040239,101.2194467,97.73438031,89.62823331,96.27026637,111.3670573,97.92482397,102.0107893,93.66174786,96.52101883,97.14165713,102.2869915,109.9831768,82.87542977,102.4145891,87.68299745,85.32430289,92.1659414,97.76095404,92.1659414,92.1659414,97.89444762,102.6762756,102.2549776,92.1659414,85.72982574,106.2876117,117.9113918,109.1079285,108.3181711,99.7948004,100.6890335,102.4749993,94.69755591,68.34529516,87.16182121,96.45304285,93.72459613,85.17239939,104.9317022,85.20908415,96.0075354,66.22151833,86.6329814,99.40073609,91.29496676,101.0298148,97.66790067,91.34472661,101.617372,88.37422283,85.08615138,95.59928744,95.93392395,94.37847754,54.64737241,99.71918086,105.7874952,100.6141486,94.82688567,104.8749217,92.13091074,96.15495178,99.37046316,100.1299341,95.12427325,75.69161893,99.92552149,94.95096709,92.1659414,103.2971596,97.9439644,95.81979123,99.01228332,97.56897826,95.7329198,96.40377924,98.19592522,83.12267043,101.1829315,101.8666221,99.43040738,65.58281437,94.62551379,104.9172785,95.78698876,97.58683532,97.00799531,92.1659414,93.71257956,68.01602075,95.58309598,102.4883451,91.7483849,98.95786089
23/12/2019,87.48560551,86.85413636,76.64208397,96.08550871,103.2959045,101.6071039,94.57963566,98.93621351,90.63136443,94.56598007,85.27929841,99.3907357,94.09056248,101.7603772,101.435655,89.51858059,102.9004127,63.58264701,96.62962182,90.35767329,94.95067777,98.93935845,92.3361178,99.83974744,97.0162075,88.02322643,103.5646551,78.37098262,74.5465732,102.191494,102.6980882,101.1564229,101.3948685,92.3361178,99.03590008,87.70855988,100.0040239,101.7655638,97.73438031,90.85887171,96.55786046,111.6746063,97.92482397,102.0107893,93.66174786,96.52101883,97.14165713,102.2869915,109.7772719,82.87542977,102.4145891,87.68299745,87.60649392,92.3361178,98.80056012,92.3361178,92.3361178,97.89444762,102.5660872,102.2549776,92.3361178,85.72982574,106.2876117,117.9113918,109.9594669,108.3181711,98.40919589,100.6890335,102.4749993,94.69755591,68.34529516,87.16182121,96.45304285,93.72459613,85.17239939,104.9317022,85.30339087,95.65563043,66.22151833,86.6329814,99.40073609,91.29496676,101.0298148,99.12537583,91.70311299,101.617372,88.37422283,85.08615138,95.59928744,95.93392395,97.06651748,55.33693047,99.71918086,105.7874952,102.248394,94.82688567,100.2280947,92.13091074,96.15495178,99.37046316,99.70826619,94.96590042,78.50659204,100.0630708,94.95096709,92.3361178,103.2971596,97.56838193,91.51183809,98.81929986,96.05326359,96.4834285,95.73357433,100.635907,83.12267043,101.1829315,101.8666221,99.43040738,65.58281437,106.8664396,101.4095299,95.78698876,97.58683532,97.00799531,92.3361178,93.71257956,68.01602075,95.58309598,101.4625013,91.7483849,98.95786089
24/12/2019,87.48560551,86.85413636,76.64208397,97.2422611,103.0404433,101.6071039,94.57963566,100.0899698,90.63136443,98.62826101,75.00902753,99.3907357,94.09056248,101.9737143,100.9481211,89.51858059,110.2808464,63.58264701,96.4641026,89.72857471,95.52225981,98.50927728,91.58748608,99.83974744,100.2270867,81.49776786,103.5646551,73.27640089,74.20333803,103.637427,104.0919304,101.1564229,102.1138924,91.58748608,99.92297462,88.07898065,99.69797262,101.7655638,94.71656496,91.09212534,97.86565011,116.5410875,97.92482397,102.0107893,86.5462894,75.91101538,97.14165713,102.2869915,108.2276527,82.87542977,106.953342,79.88856055,88.30302284,91.58748608,97.39541977,91.58748608,91.58748608,97.89444762,102.5660872,102.2549776,91.58748608,86.11556694,100.5885001,104.0548942,109.4261197,108.3181711,98.54949366,100.6890335,101.3547522,94.69755591,68.34529516,85.64895446,96.44254227,93.72459613,85.17239939,104.9317022,85.29407578,96.54809163,65.95556738,86.6329814,99.69482454,85.93880603,101.0298148,98.32400989,91.56706879,101.617372,91.8523082,79.16095326,95.04327111,95.93392395,100.577768,61.64399444,99.71918086,86.80366559,101.3684589,96.57290904,104.3982871,96.29149363,84.91349184,99.37046316,100.9282824,94.18411365,77.24685218,99.77188211,94.95096709,91.58748608,101.2800159,98.33092349,78.7628145,98.31801024,94.18443921,98.50461522,95.78786912,100.9413709,105.715818,101.1829315,102.5917202,100.602769,65.58281437,106.8664396,101.4095299,95.02962296,98.68710367,97.00799531,91.58748608,93.71257956,68.76741547,95.27981347,100.483698,88.99789944,99.0045967
25/12/2019,87.48560551,90.12779467,76.64208397,98.63926937,103.0404433,101.6071039,94.57963566,98.43439927,90.63136443,98.5785183,76.18806604,99.3907357,86.73560313,103.1802553,101.4290158,89.51858059,110.2808464,74.63071396,96.4641026,89.72857471,96.07457025,98.61819573,95.15067285,99.83974744,100.7076644,86.00335285,103.5646551,86.65112826,80.49896901,103.0121906,104.712489,101.1564229,102.5407274,95.15067285,99.63985767,88.07898065,99.69797262,101.7655638,107.3376001,91.09212534,98.04693858,110.3799173,97.92482397,102.0461524,100.1465499,84.47222716,97.14165713,102.2869915,108.4031974,82.87542977,102.4145891,79.88856055,89.43144754,95.15067285,97.89114322,95.15067285,95.15067285,97.89444762,102.5660872,102.2549776,95.15067285,83.74691804,101.7041183,117.9113918,107.9437492,108.3181711,98.54949366,100.6890335,101.9235983,94.69755591,68.34529516,89.60277804,99.41835869,93.72459613,92.26866519,104.9317022,85.29407578,96.54978402,66.22151833,86.6329814,99.40073609,90.74100465,101.2384052,99.13934191,91.9319733,101.617372,92.89949815,84.39996154,95.59928744,95.93392395,103.5356241,65.14846567,100.0002968,99.64768187,101.3339054,100.8931629,104.5675933,96.29149363,100.0916303,99.37046316,100.9282824,92.23493297,80.70625126,99.77188211,97.49200548,95.15067285,101.2800159,98.33092349,86.39976021,102.6136688,94.79924179,98.50461522,95.5767868,100.7753292,107.2102756,101.1829315,101.610645,99.90850062,88.35772665,87.81289312,101.9792283,95.02962296,97.82600057,98.20493688,95.15067285,93.71257956,71.68031259,95.56766182,103.4369162,88.99789944,98.93429348
26/12/2019,87.48560551,90.80178966,76.64208397,97.83776107,101.2185437,101.6071039,94.57963566,98.18528657,90.63136443,98.5785183,75.00902753,99.3907357,86.73560313,103.1802553,102.7552746,89.51858059,110.2808464,74.63071396,96.39538416,89.72857471,96.07457025,98.61819573,95.30322747,99.68774355,99.52664115,86.00335285,103.5646551,86.65112826,81.24271404,103.0121906,105.2895855,101.1564229,99.74289443,95.30322747,99.96632844,88.07898065,101.723843,101.5408247,116.3254817,91.23774449,98.04693858,110.3799173,95.42934825,95.07860004,93.66174786,84.47222716,97.14165713,99.08639664,108.2142862,82.87542977,100.1518995,87.68299745,91.63892265,95.30322747,97.89114322,95.30322747,95.30322747,97.89444762,102.5660872,102.2549776,95.30322747,80.96485776,101.7041183,117.9113918,106.7623795,108.3181711,95.34525149,100.6890335,101.9235983,95.20547267,68.34529516,90.15065849,98.91675265,93.72459613,95.01077972,104.9317022,84.89260256,96.54978402,66.22151833,91.20238432,99.40073609,93.08463545,101.2384052,99.13934191,92.35475858,101.617372,92.82164646,84.39996154,96.0034904,95.93392395,106.1768637,67.84526562,100.0002968,99.64768187,102.2262534,101.356572,104.5675933,96.29149363,100.0916303,99.37046316,100.9282824,92.23493297,80.70625126,98.49789141,97.49200548,95.30322747,98.96358059,90.28215297,86.39976021,102.6394961,94.79924179,98.50461522,95.76007439,100.9622369,107.2102756,101.1829315,101.2618214,100.8847028,88.35772665,87.81289312,100.4831519,95.02962296,97.82600057,98.44963406,95.30322747,93.71257956,71.68031259,95.56766182,103.4369162,88.99789944,99.34521572
27/12/2019,87.48560551,90.12779467,76.64208397,97.29091871,101.2185437,101.6071039,94.57963566,97.9293524,90.63136443,99.12593216,75.00902753,99.3907357,86.73560313,102.1699441,100.6793121,89.51858059,110.2808464,74.63071396,95.84867323,89.72857471,96.07457025,99.06351956,93.67996041,99.68774355,99.99106398,87.77582453,103.5646551,86.65112826,84.20888779,103.637427,100.3533115,101.1564229,101.0999758,93.67996041,99.85112149,88.07898065,101.723843,101.0183503,116.7028635,91.23774449,98.04693858,107.3627633,95.42934825,94.54371235,99.64329776,84.47222716,97.14165713,99.08639664,109.4077387,81.5237462,100.1518995,79.88856055,93.43220956,93.67996041,97.01942063,93.67996041,93.67996041,97.89444762,102.5660872,102.2549776,93.67996041,80.96485776,101.7041183,103.9284988,106.6618645,108.3181711,96.72033694,100.6890335,101.9235983,95.20547267,68.34529516,91.23159229,98.91675265,93.72459613,95.01077972,104.9317022,84.89260256,96.54809163,66.22151833,91.20238432,99.40073609,93.08463545,101.2384052,99.13934191,92.16328641,101.617372,92.89949815,84.39996154,96.0034904,91.18533154,106.1768637,67.84526562,100.0002968,109.8311573,102.2262534,99.53784296,104.5675933,96.29149363,100.0916303,99.37046316,101.3450067,93.27482759,79.89633016,98.49789141,94.95096709,93.67996041,98.95285873,90.28215297,89.43377973,102.6394961,94.79924179,98.50461522,95.76007439,100.9622369,107.87509,101.1829315,101.2618214,103.1793042,90.01619333,87.81289312,100.4831519,95.02962296,97.82600057,98.44963406,93.67996041,93.71257956,71.68031259,95.56766182,104.0608206,88.99789944,99.12218211
28/12/2019,87.48560551,90.12779467,76.64208397,94.22593224,101.2185437,101.6071039,96.4499789,98.42844937,90.63136443,99.12593216,75.00902753,99.3907357,86.73560313,102.1699441,103.2742997,89.51858059,109.631528,74.80188593,96.07758256,89.72857471,96.07457025,98.76258381,94.32103699,99.68774355,99.89710074,87.77582453,103.5646551,86.65112826,82.88093941,103.637427,100.1308963,101.1564229,101.1893459,94.32103699,100.7563015,88.07898065,101.4601354,101.0183503,109.7255776,93.88871501,98.04693858,110.1100094,95.42934825,94.54371235,99.64329776,75.21493681,97.14165713,99.08639664,106.7625498,80.50455726,99.89347504,87.68299745,89.34097555,94.32103699,98.37062579,94.32103699,94.32103699,97.89444762,102.5660872,102.2549776,94.32103699,83.74691804,101.7041183,111.3289233,106.8625795,108.3181711,96.72033694,102.5449593,101.9235983,95.20547267,68.34529516,88.60067572,98.91675265,93.72459613,96.56769186,104.9317022,84.89260256,96.54809163,66.22151833,91.20238432,99.40073609,93.08463545,101.2384052,99.81353417,92.16328641,101.617372,91.59121832,84.39996154,93.13367988,91.18533154,103.2365332,68.43919732,100.0002968,109.8311573,102.2262534,97.84229771,104.5675933,97.28360656,95.62500447,99.37046316,101.9872958,93.27482759,79.02450308,98.49789141,94.95096709,94.32103699,98.95285873,90.56997547,93.61154737,102.6394961,96.37087324,98.50461522,95.76007439,100.5656593,107.87509,100.3818122,101.2618214,101.2482236,90.01619333,87.81289312,100.4831519,95.02962296,97.82600057,97.98913157,94.32103699,93.71257956,71.68031259,95.56766182,104.1137335,88.99789944,100.6909957
29/12/2019,87.48560551,90.12779467,76.64208397,99.55719415,101.2185437,101.6071039,94.57963566,98.24260868,90.63136443,98.39045136,75.00902753,99.3907357,86.73560313,101.4017777,102.0432255,89.51858059,109.631528,74.80188593,96.07758256,89.72857471,97.22381853,99.06351956,94.30372953,99.68774355,100.6429233,87.77582453,103.5646551,86.65112826,82.88093941,103.637427,99.68481561,101.1564229,101.1893459,94.30372953,100.905702,88.07898065,101.723843,100.5318829,109.7255776,94.08398332,99.09117596,114.2109133,95.42934825,94.50227437,99.64329776,75.21493681,97.14165713,99.08639664,106.7625498,77.13775107,100.1518995,87.68299745,89.34097555,94.30372953,98.37062579,94.30372953,94.30372953,97.89444762,104.3715369,102.2549776,94.30372953,83.74691804,101.7041183,111.3289233,106.5178176,108.3181711,97.33817546,102.5482386,101.9235983,102.3183175,68.34529516,88.60067572,98.91675265,93.72459613,96.56769186,104.9317022,84.89260256,96.39647399,66.22151833,91.20238432,99.40073609,93.08463545,100.040675,100.5094565,92.20852271,101.617372,91.45685226,84.39996154,93.13367988,91.18533154,103.2365332,68.43919732,100.0002968,109.8311573,102.2262534,97.84229771,103.7088095,97.28360656,95.62500447,99.37046316,100.9672952,92.87845189,79.02450308,98.32924656,94.95096709,94.30372953,99.05596066,90.56997547,93.61154737,98.59947823,96.37087324,98.50461522,95.76007439,99.38634322,109.6944844,101.9307567,99.8873478,101.1441623,90.01619333,87.81289312,100.4831519,97.28779188,97.82600057,97.98913157,94.30372953,93.71257956,71.68031259,95.56766182,104.1137335,88.99789944,99.94778032
30/12/2019,87.48560551,90.12779467,76.64208397,98.78985775,101.9017322,101.6071039,94.57963566,98.01220383,90.63136443,98.15564459,75.00902753,99.3907357,86.73560313,101.3832914,102.0432255,89.51858059,109.631528,74.80188593,95.84867323,89.72857471,97.68764979,99.06351956,94.30372953,99.68774355,100.6429233,90.32427807,103.5646551,86.65112826,82.88093941,103.637427,99.68481561,101.1564229,101.1893459,94.30372953,99.07040242,88.07898065,99.08360086,99.88244961,109.7255776,94.39408535,99.36365646,117.6469342,95.42934825,94.50227437,99.64329776,75.21493681,97.14165713,99.08639664,105.8253996,94.17313586,99.89347504,87.68299745,89.34097555,94.30372953,98.37062579,94.30372953,94.30372953,97.89444762,105.5122561,102.2549776,94.30372953,83.74691804,101.7041183,111.3289233,106.8625795,108.3181711,96.79372243,102.5449593,102.1137869,102.1440691,68.34529516,88.60067572,98.91675265,96.95588846,96.56769186,104.9317022,84.89260256,96.34424896,66.22151833,91.20238432,99.40073609,94.29221121,100.040675,100.5094565,91.66985875,101.617372,91.45685226,84.74236193,93.13367988,91.18533154,103.2365332,68.43919732,100.0002968,109.8311573,102.2262534,97.84229771,100.1215899,97.28360656,98.40134844,99.37046316,101.377127,92.94872611,79.02450308,98.22727567,94.95096709,94.30372953,98.95285873,90.28215297,93.61154737,98.79884401,96.60362098,98.36057484,96.37606797,99.40564746,109.6944844,101.9307567,101.2618214,101.0774021,90.01619333,92.88887236,100.1376148,97.28779188,97.82600057,97.49594386,94.30372953,93.71257956,73.89977981,95.62167013,105.3721797,88.99789944,99.94778032
31/12/2019,87.48560551,99.67336605,76.64208397,97.92217394,101.2185437,105.1985629,96.4499789,98.07386729,90.63136443,97.84382112,75.00902753,99.3907357,75.21743922,102.4017156,102.0432255,89.51858059,99.53524051,80.59135002,95.96830762,89.72857471,100.9247675,99.07338542,93.78278927,99.63203596,100.5092309,88.71150672,103.5646551,82.91575503,89.63975473,103.1268249,100.1022379,101.1564229,97.82582193,93.78278927,99.07040242,88.07898065,99.08360086,100.2372945,110.8450001,94.18785408,98.31026924,117.555048,95.31337849,94.28428579,86.11138067,72.92243765,97.14165713,99.08639664,105.7592441,94.69996546,96.59898521,62.48215107,90.27127157,93.78278927,98.37062579,93.78278927,93.78278927,97.89444762,103.9897349,102.2549776,93.78278927,91.88651055,101.7041183,99.96556734,107.5502827,108.3181711,97.40560253,102.7362692,102.1137869,102.3183175,68.34529516,91.15883986,98.91675265,93.72459613,100.367808,104.9317022,86.32573382,96.34424896,66.22151833,101.984387,99.40073609,96.06056271,100.040675,100.5094565,91.67493918,101.617372,88.2670459,80.90049789,93.13367988,91.18533154,105.722937,74.75056363,100.0002968,94.17297935,101.8429807,93.87904619,103.7088095,97.28360656,89.28080015,99.37046316,101.377127,93.92774951,78.70119494,98.22727567,100.6509751,93.78278927,99.05596066,90.67585568,84.16462792,98.59947823,98.50389322,101.4155228,96.37606797,99.45344822,109.6944844,101.9307567,101.3941621,103.5823019,96.82870012,107.3317616,101.2744462,97.28779188,97.82600057,97.49594386,93.78278927,93.71257956,84.62589315,95.62167013,104.1438729,88.99789944,99.23957571
01/01/2020,87.48560551,97.5523167,76.64208397,100.6419331,101.5339214,108.6713933,94.57963566,98.11560488,94.75380778,101.1303811,75.00902753,102.4556968,86.78935295,102.3406063,102.9117221,89.51858059,99.7089272,76.79686012,99.4416374,91.23776371,100.3893249,98.69813268,92.42491033,99.79119108,101.6643212,85.80502527,100.2228519,82.91575503,93.68660934,103.0121906,99.65990313,99.81464547,98.70377509,92.42491033,99.02502106,86.4067333,100.4984078,99.21061603,110.8450001,93.88871501,95.60697496,102.299986,95.42934825,97.11536913,96.39724103,69.16343569,97.14165713,97.6842225,105.9218183,104.8125423,99.26677434,67.35099469,92.49947643,92.42491033,99.86172965,92.42491033,92.42491033,97.89444762,106.2111939,102.2549776,92.42491033,91.88651055,101.7041183,99.96556734,105.3567005,108.3181711,99.62251891,102.5418987,102.9655232,99.81151483,68.34529516,91.38979864,98.91675265,93.72459613,88.53834362,104.9317022,92.27230919,102.1014797,66.22151833,101.984387,100.8764565,92.24579121,100.040675,99.87678542,97.90648013,101.617372,91.1804332,80.90049789,102.4759548,91.68734168,106.5521789,72.49482493,100.0002968,96.83651287,101.4252033,89.86935992,98.67364518,101.8055042,86.36345025,99.37046316,101.9632342,95.69484775,77.07443462,103.0401743,100.6565877,92.42491033,101.966992,93.12412039,84.16462792,97.77335447,98.8142276,103.5225741,99.79034853,101.5345324,105.6936551,101.9307567,101.8174321,104.8389808,96.82870012,107.3317616,102.0413571,97.742201,98.0402713,97.49594386,92.42491033,92.2358201,87.08289265,100.1185943,103.8995924,96.88257107,99.44326839
02/01/2020,87.48560551,97.5523167,76.64208397,100.5221131,102.6859665,108.6713933,94.57963566,98.69284995,94.75380778,101.0774707,75.00902753,99.3907357,86.78935295,101.8706086,103.210599,89.51858059,99.76920185,76.79686012,99.86387683,91.23776371,98.84991903,98.75273127,93.37107454,99.68134783,101.4043939,85.80502527,100.2228519,82.91575503,95.87987746,103.637427,101.0379876,99.81464547,97.58338321,93.37107454,99.5009294,88.5639582,100.660655,99.21061603,110.8450001,93.72272574,98.26501679,95.89856215,97.92482397,104.7337063,96.39724103,69.16343569,97.14165713,100.9997528,105.5714953,104.4110156,105.441533,85.12775581,92.49947643,93.37107454,99.86172965,93.37107454,93.37107454,97.89444762,104.824654,102.2549776,93.37107454,91.88651055,101.7041183,105.2744043,102.2654355,108.3181711,103.6467412,102.7264945,103.0088123,99.50837737,68.34529516,91.38979864,99.20289053,96.95588846,88.53834362,104.9317022,91.25024763,102.0921808,66.22151833,101.984387,100.8764565,92.24579121,100.040675,99.87678542,98.38616233,101.617372,95.01096674,80.90049789,102.4759548,91.68734168,106.5521789,72.49482493,100.0002968,96.83651287,101.4252033,89.86935992,98.77746863,101.8055042,86.36345025,99.37046316,101.3226451,97.31237353,77.07443462,103.9297009,100.6565877,93.37107454,103.0562584,99.95925754,84.16462792,98.14027313,98.93575551,103.6514188,98.14508903,98.32280777,105.6936551,101.9307567,104.0248403,101.7293777,96.82870012,107.3317616,104.026462,101.8704198,98.0402713,97.49594386,93.37107454,92.2358201,87.08289265,100.0716525,104.4860216,96.88257107,100.1927627
03/01/2020,88.645722,99.52378903,76.64208397,100.8326347,103.6139045,108.9444374,95.96313912,99.71149663,94.75380778,102.3710326,93.92159642,99.3907357,102.853419,101.9273262,103.5997201,93.38287963,96.93401709,71.27998189,100.3358077,91.53118195,97.07357791,99.22011419,95.49392282,99.79119108,101.3900515,92.94672255,100.2228519,94.09275293,100.2083961,103.637427,100.0851304,99.81464547,98.58163776,95.49392282,99.91055057,88.5639582,100.9691051,99.24841954,118.6219818,101.2280013,96.58313718,98.35348223,101.1972214,101.522247,104.8494869,76.77400277,96.94997236,99.40621474,105.7335788,104.9268166,101.2651304,114.0854205,96.853923,95.49392282,99.46522225,95.49392282,95.49392282,96.60270187,104.2527775,107.7513545,95.49392282,91.88651055,101.7041183,104.2471876,100.877407,108.3181711,102.3179606,101.1620731,102.1077117,100.8943686,69.66491078,95.64910308,101.0915391,93.94339027,88.53834362,104.9317022,102.7459476,101.8063524,66.22151833,101.984387,102.3957649,101.3712484,102.047858,99.37074568,98.86017696,101.617372,97.14968333,87.17660489,101.4883265,110.2132628,112.0881346,76.8010099,100.6895259,102.4660587,101.1589229,102.8277098,102.1287358,100.9998045,96.48661004,99.37046316,100.9158928,94.74625316,83.5022344,105.5602939,100.6565877,95.49392282,108.0248178,101.4543615,77.87020804,99.70245703,103.1818214,104.347401,97.50999089,101.5188279,99.94106317,102.7829131,101.7427723,104.8387577,96.82870012,107.3317616,100.4183987,102.1897086,98.04708841,98.96577283,95.49392282,93.66296559,87.08289265,101.0339913,101.6479298,96.88257107,101.6471505
04/01/2020,88.645722,101.8802856,76.64208397,99.60733016,93.46192849,116.8116202,95.96313912,103.8809079,94.75380778,102.6903338,71.33106707,99.3907357,102.853419,100.6807514,103.6478039,93.38287963,97.48995072,67.30328455,99.75103408,92.15844138,95.92017175,99.70253387,94.54691183,99.79119108,99.95490629,89.92205127,100.2228519,94.09275293,101.1796634,101.5552072,101.7815538,100.6996948,90.6258154,94.54691183,98.49030347,88.5639582,101.0106722,96.80954997,111.9844053,103.8161158,105.4322834,83.61804783,101.1518706,103.2594323,111.545523,64.03787361,96.94997236,97.95948974,105.202702,102.8251021,101.8114605,110.836216,100.7304886,94.54691183,102.9638145,94.54691183,94.54691183,96.31108747,102.5513013,102.1826068,94.54691183,91.88651055,101.7041183,111.3289233,92.94639682,108.3181711,100.4757557,104.8060517,101.8478136,100.8943686,69.66491078,106.2401017,104.2203439,93.94339027,111.3310731,104.9317022,83.01897833,102.6549178,52.95067298,101.984387,100.426997,93.8767412,102.047858,106.1889043,98.49548105,101.617372,89.21611607,92.24457642,103.6103941,110.2132628,115.8423039,82.9391446,100.6895259,102.4660587,101.8245032,95.42891801,102.4223329,103.9285458,93.95906698,99.37046316,99.84634825,100.1630949,79.31893342,106.9561158,100.6565877,94.54691183,108.1521094,103.9098645,74.92052906,97.35402499,100.8427635,87.30587552,97.06444419,101.750751,98.51699123,104.6135715,102.1972499,104.3764524,94.45739306,102.2945807,105.3965886,100.0931603,98.04708841,102.8665618,94.54691183,93.66296559,102.3405721,100.0039175,98.86898301,95.8545537,99.3288453
